ID,Medicine,Ocular,Glaucoma,"Ret Inj",Alias,Description,"Rx Req",Alert,"RxNorm Code","FDB Id"
1459,"Corea De Sediles",0,0,0,,,0,0,,
1460,Corette,0,0,0,,,0,0,,
1461,Corey,0,0,0,,,0,0,,
1462,Corica,0,0,0,,,0,0,,
1463,Corl,0,0,0,,,0,0,,
1464,Corn,0,0,0,,,0,0,,
1465,Cornejo,0,0,0,,,0,0,,
1530,Cornelio,0,0,0,,,0,0,,
1531,Cornelius,0,0,0,,,0,0,,
1532,Cornett,0,0,0,,,0,0,,
1533,Cornman,0,0,0,,,0,0,,
1534,Corona,0,0,0,,,0,0,,
1535,Coronado,0,0,0,,,0,0,,
1536,"Coronado Padilla",0,0,0,,,0,0,,
1537,Coronel,0,0,0,,,0,0,,
1538,Corpuz,0,0,0,,,0,0,,
1466,Corral,0,0,0,,,0,0,,
1467,Corrao,0,0,0,,,0,0,,
1468,Correa,0,0,0,,,0,0,,
1469,Correll,0,0,0,,,0,0,,
1470,Correze,0,0,0,,,0,0,,
1471,Corsini,0,0,0,,,0,0,,
1472,Corson,0,0,0,,,0,0,,
1473,Cortes,0,0,0,,,0,0,,
1474,Cortez,0,0,0,,,0,0,,
1539,"Cortez Arala",0,0,0,,,0,0,,
1540,"Cortez Lopez",0,0,0,,,0,0,,
1541,Cortina,0,0,0,,,0,0,,
277,Cortisporin,1,0,0,,,1,0,21659,
1542,Cortner,0,0,0,,,0,0,,
1543,Cosgrove,0,0,0,,,0,0,,
1544,COSMO,0,0,0,,,0,0,,
171,Cosopt,1,0,0,,,1,0,216253,
1545,Cospy,0,0,0,,,0,0,,
1546,Costa,0,0,0,,,0,0,,
1547,Costagliola,0,0,0,,,0,0,,
1548,Costner,0,0,0,,,0,0,,
1549,Cota,0,0,0,,,0,0,,
1550,"Cota Martinez",0,0,0,,,0,0,,
1551,Cotte,0,0,0,,,0,0,,
1552,Cotton,0,0,0,,,0,0,,
1553,Couch,0,0,0,,,0,0,,
1554,Coulter,0,0,0,,,0,0,,
37,Coumadin,0,0,0,,,0,0,202421,
1555,Counts,0,0,0,,,0,0,,
1556,Courtney,0,0,0,,,0,0,,
1557,Courtois,0,0,0,,,0,0,,
1558,Cousino,0,0,0,,,0,0,,
1559,Coutts,0,0,0,,,0,0,,
1560,COVALSKY,0,0,0,,,0,0,,
1561,Covarreubias,0,0,0,,,0,0,,
1562,Coverdale,0,0,0,,,0,0,,
1563,Covington,0,0,0,,,0,0,,
1624,Cowles,0,0,0,,,0,0,,
1625,Cowling,0,0,0,,,0,0,,
1626,Cowper,0,0,0,,,0,0,,
1627,Cox,0,0,0,,,0,0,,
1628,Coyle,0,0,0,,,0,0,,
228,Cozaar,0,0,0,,,0,0,151558,
1629,Cozens,0,0,0,,,0,0,,
1630,Craddock,0,0,0,,,0,0,,
1631,Craig,0,0,0,,,0,0,,
1632,Crain,0,0,0,,,0,0,,
1564,Cramer,0,0,0,,,0,0,,
1565,Crandall,0,0,0,,,0,0,,
1566,Crane,0,0,0,,,0,0,,
1567,Crawford,0,0,0,,,0,0,,
1568,Creaser,0,0,0,,,0,0,,
1569,Creason,0,0,0,,,0,0,,
1570,Creekmore,0,0,0,,,0,0,,
1571,CRESS,0,0,0,,,0,0,,
38,Crestor,0,0,0,,,0,0,320864,
1572,Cretin,0,0,0,,,0,0,,
1573,Criddle,0,0,0,,,0,0,,
1633,Crippen,0,0,0,,,0,0,,
1634,Crisci,0,0,0,,,0,0,,
1635,Crisp,0,0,0,,,0,0,,
278,Crolom,1,0,0,,,1,0,216281,
1636,Cromer,0,0,0,,,0,0,,
279,Cromolyn,1,0,0,,,1,0,42612,
1637,Cron,0,0,0,,,0,0,,
1638,Cronin,0,0,0,,,0,0,,
1639,Crook,0,0,0,,,0,0,,
1640,Crosby,0,0,0,,,0,0,,
1641,Cross,0,0,0,,,0,0,,
1642,Crossgrove,0,0,0,,,0,0,,
1643,Crossley,0,0,0,,,0,0,,
1644,Crossman,0,0,0,,,0,0,,
1645,Crossno,0,0,0,,,0,0,,
1574,Crouse,0,0,0,,,0,0,,
1575,Crouthamel,0,0,0,,,0,0,,
1576,Crow,0,0,0,,,0,0,,
1577,CROWDER,0,0,0,,,0,0,,
1578,Crowson,0,0,0,,,0,0,,
1579,Cruse,0,0,0,,,0,0,,
1580,Cruz,0,0,0,,,0,0,,
1646,"Cruz Herrera",0,0,0,,,0,0,,
1647,Cser,0,0,0,,,0,0,,
1648,Cuahuizo,0,0,0,,,0,0,,
1649,Cuamani,0,0,0,,,0,0,,
1650,"Cubas De Gonzalez",0,0,0,,,0,0,,
1651,Cuda,0,0,0,,,0,0,,
1652,Cuello,0,0,0,,,0,0,,
1653,Cuevas,0,0,0,,,0,0,,
1581,"Cuin jr",0,0,0,,,0,0,,
1582,Culbertson,0,0,0,,,0,0,,
1583,Cullens,0,0,0,,,0,0,,
1584,Cummings,0,0,0,,,0,0,,
1585,CUNANAN,0,0,0,,,0,0,,
1586,Cunningham,0,0,0,,,0,0,,
1587,Curby,0,0,0,,,0,0,,
1654,"Curiel Lopez",0,0,0,,,0,0,,
1655,"Curiel Rivera",0,0,0,,,0,0,,
1656,Curley,0,0,0,,,0,0,,
1657,Curllen,0,0,0,,,0,0,,
1658,Currie,0,0,0,,,0,0,,
1659,Currier,0,0,0,,,0,0,,
1660,Currin,0,0,0,,,0,0,,
1661,Curry,0,0,0,,,0,0,,
1588,Curtis,0,0,0,,,0,0,,
1589,Curwin,0,0,0,,,0,0,,
1590,Custer,0,0,0,,,0,0,,
1591,Cutler,0,0,0,,,0,0,,
1592,Cutter,0,0,0,,,0,0,,
39,cyclobenzaprine,0,0,0,,,0,0,21949,
208,Cyclogyl,0,0,0,,,0,0,2984,
280,Cyclosporine,1,0,0,,,1,0,3008,
41,Cymbalta,0,0,0,,,0,0,482574,
1602,D'Amato,0,0,0,,,0,0,,
1609,D'angelo,0,0,0,,,0,0,,
1676,D'arcy,0,0,0,,,0,0,,
1593,"Da Silva",0,0,0,,,0,0,,
1594,Daddio,0,0,0,,,0,0,,
1595,Dafzuta,0,0,0,,,0,0,,
1596,Dagostino,0,0,0,,,0,0,,
1662,Dagul,0,0,0,,,0,0,,
1663,Daher,0,0,0,,,0,0,,
1664,Dahl,0,0,0,,,0,0,,
1665,Dahlstrom,0,0,0,,,0,0,,
1666,Dailey,0,0,0,,,0,0,,
1667,Daily,0,0,0,,,0,0,,
1668,Daiser,0,0,0,,,0,0,,
1669,Dakessian,0,0,0,,,0,0,,
1670,Dalberg,0,0,0,,,0,0,,
1597,Dale,0,0,0,,,0,0,,
1598,Dalen,0,0,0,,,0,0,,
1599,Dalessio,0,0,0,,,0,0,,
1600,DalPezzo,0,0,0,,,0,0,,
1601,Damashek,0,0,0,,,0,0,,
1603,Damian,0,0,0,,,0,0,,
1604,Damico,0,0,0,,,0,0,,
1605,Dan,0,0,0,,,0,0,,
1606,DANCEL,0,0,0,,,0,0,,
1607,Dane,0,0,0,,,0,0,,
1608,DAngelo,0,0,0,,,0,0,,
1610,Dani,0,0,0,,,0,0,,
1671,Daniel,0,0,0,,,0,0,,
1672,Daniels,0,0,0,,,0,0,,
1673,Danos,0,0,0,,,0,0,,
1674,Dansky,0,0,0,,,0,0,,
1675,Dantez,0,0,0,,,0,0,,
1677,Dariano,0,0,0,,,0,0,,
1678,Darling,0,0,0,,,0,0,,
1679,Darrington,0,0,0,,,0,0,,
1680,Darrough,0,0,0,,,0,0,,
1611,Darvey,0,0,0,,,0,0,,
1612,Darville,0,0,0,,,0,0,,
1613,Dash,0,0,0,,,0,0,,
1614,Daugherty,0,0,0,,,0,0,,
1615,Dauto,0,0,0,,,0,0,,
1616,Davalos,0,0,0,,,0,0,,
1617,Davenport,0,0,0,,,0,0,,
1618,David,0,0,0,,,0,0,,
1619,Davidoff,0,0,0,,,0,0,,
1620,Davidson,0,0,0,,,0,0,,
1681,Davie,0,0,0,,,0,0,,
1682,Davila,0,0,0,,,0,0,,
1683,"Davila Carrera",0,0,0,,,0,0,,
1621,Davis,0,0,0,,,0,0,,
1622,Davison,0,0,0,,,0,0,,
1623,Davlantes,0,0,0,,,0,0,,
1684,Dawn,0,0,0,,,0,0,,
1685,Dawson,0,0,0,,,0,0,,
1686,Dawursk,0,0,0,,,0,0,,
1687,Dayan,0,0,0,,,0,0,,
1688,Daymon,0,0,0,,,0,0,,
1689,Days,0,0,0,,,0,0,,
1690,Dayton,0,0,0,,,0,0,,
1691,Dayya,0,0,0,,,0,0,,
1692,"De Alvarez",0,0,0,,,0,0,,
1693,"De Anda",0,0,0,,,0,0,,
1694,"De Araujo",0,0,0,,,0,0,,
1695,"De Beltran",0,0,0,,,0,0,,
1696,"De Fechereux",0,0,0,,,0,0,,
1697,"De Guzman",0,0,0,,,0,0,,
1698,"De Jesus Garcia",0,0,0,,,0,0,,
1699,"De Jong",0,0,0,,,0,0,,
1700,"De Knuffy",0,0,0,,,0,0,,
1701,"De La Cruz",0,0,0,,,0,0,,
1702,"De La Hoya",0,0,0,,,0,0,,
1703,"De La Luz Velez",0,0,0,,,0,0,,
1704,"De La Rosa",0,0,0,,,0,0,,
1774,"De La Torre",0,0,0,,,0,0,,
1775,"De La Vara Rodriguez",0,0,0,,,0,0,,
1776,"De Lengyel",0,0,0,,,0,0,,
1777,"De Lorenzo",0,0,0,,,0,0,,
1778,"De Luca",0,0,0,,,0,0,,
1779,"De Luna",0,0,0,,,0,0,,
1780,"De Martino",0,0,0,,,0,0,,
1781,"De Nunez",0,0,0,,,0,0,,
1782,"De Ortega",0,0,0,,,0,0,,
1783,"De Reynoso",0,0,0,,,0,0,,
1784,"De Santiago",0,0,0,,,0,0,,
1705,Dean,0,0,0,,,0,0,,
1706,Deans,0,0,0,,,0,0,,
1707,Deaztlan,0,0,0,,,0,0,,
1708,DeBoer,0,0,0,,,0,0,,
1709,Decell,0,0,0,,,0,0,,
1710,Decker,0,0,0,,,0,0,,
1711,Deckett,0,0,0,,,0,0,,
1712,Dees,0,0,0,,,0,0,,
1713,Defeo,0,0,0,,,0,0,,
1714,Deforest,0,0,0,,,0,0,,
1715,Defreitas,0,0,0,,,0,0,,
1716,Degatano,0,0,0,,,0,0,,
1785,DeGeorge,0,0,0,,,0,0,,
1786,DEGRATE,0,0,0,,,0,0,,
1787,Degraw,0,0,0,,,0,0,,
1788,Deharo,0,0,0,,,0,0,,
1789,Deiser,0,0,0,,,0,0,,
1790,Dejah,0,0,0,,,0,0,,
1791,DEKAM,0,0,0,,,0,0,,
1792,"Del castillo",0,0,0,,,0,0,,
1793,"Del Pinal",0,0,0,,,0,0,,
1794,"Del Real",0,0,0,,,0,0,,
1795,Delahanty,0,0,0,,,0,0,,
1796,Delaney,0,0,0,,,0,0,,
1717,DELAO,0,0,0,,,0,0,,
1718,Delara,0,0,0,,,0,0,,
1719,DELAROSA,0,0,0,,,0,0,,
1720,Delasunte,0,0,0,,,0,0,,
1721,Delatorre,0,0,0,,,0,0,,
1722,Deleon,0,0,0,,,0,0,,
1723,Delgadillo,0,0,0,,,0,0,,
1724,Delgado,0,0,0,,,0,0,,
1797,"Delgado Fuentes",0,0,0,,,0,0,,
1798,"Delgado Velazquez",0,0,0,,,0,0,,
1799,Dellinger,0,0,0,,,0,0,,
1800,Deloria,0,0,0,,,0,0,,
1801,Deloriea,0,0,0,,,0,0,,
1802,Delphia,0,0,0,,,0,0,,
1803,DeLuca,0,0,0,,,0,0,,
1804,DeMarco,0,0,0,,,0,0,,
1725,Demedeiros,0,0,0,,,0,0,,
1726,Demeo,0,0,0,,,0,0,,
1727,Demopoulos,0,0,0,,,0,0,,
1728,Demovsky,0,0,0,,,0,0,,
1729,Denbleyker,0,0,0,,,0,0,,
1730,Denebeim,0,0,0,,,0,0,,
1731,Denebiem,0,0,0,,,0,0,,
1732,Denedeim,0,0,0,,,0,0,,
1733,Dengering,0,0,0,,,0,0,,
1734,Denicola,0,0,0,,,0,0,,
1805,Deniz,0,0,0,,,0,0,,
1806,Dennis,0,0,0,,,0,0,,
1807,Denoble,0,0,0,,,0,0,,
1808,Densmore,0,0,0,,,0,0,,
1809,Denzin,0,0,0,,,0,0,,
1810,DePaz,0,0,0,,,0,0,,
1811,Depeel,0,0,0,,,0,0,,
1812,"Der Stepani",0,0,0,,,0,0,,
1813,Deras,0,0,0,,,0,0,,
1814,Derby,0,0,0,,,0,0,,
1815,DeRosa,0,0,0,,,0,0,,
1816,Derrick,0,0,0,,,0,0,,
1735,Desarno,0,0,0,,,0,0,,
1736,Deschler,0,0,0,,,0,0,,
1737,Desmond,0,0,0,,,0,0,,
1738,Desrocher,0,0,0,,,0,0,,
1739,Deter,0,0,0,,,0,0,,
1740,Detross,0,0,0,,,0,0,,
1741,Deverich,0,0,0,,,0,0,,
1742,Devers,0,0,0,,,0,0,,
1743,Devicariis,0,0,0,,,0,0,,
1744,Devora,0,0,0,,,0,0,,
1745,Devore,0,0,0,,,0,0,,
1746,Dewberry,0,0,0,,,0,0,,
1747,Dewees-Dobbin,0,0,0,,,0,0,,
1748,Dewell,0,0,0,,,0,0,,
281,Dexamethosone,1,0,0,,,1,0,,
1817,Dexter,0,0,0,,,0,0,,
1818,Deyo,0,0,0,,,0,0,,
1819,Dezfuli,0,0,0,,,0,0,,
1820,Dezine,0,0,0,,,0,0,,
43,Diabeta,0,0,0,,,0,0,203295,
1821,Dial,0,0,0,,,0,0,,
1822,Dialogu,0,0,0,,,0,0,,
282,Diamox,1,0,0,,,1,0,151619,
1749,Diaz,0,0,0,,,0,0,,
1823,"Diaz Valdespino",0,0,0,,,0,0,,
1824,Dible,0,0,0,,,0,0,,
1825,Dicenzo,0,0,0,,,0,0,,
1826,Dickard,0,0,0,,,0,0,,
1827,Dickerson,0,0,0,,,0,0,,
1828,Dickeson,0,0,0,,,0,0,,
1829,Dickherber,0,0,0,,,0,0,,
1830,Dickneider,0,0,0,,,0,0,,
1831,Dickson,0,0,0,,,0,0,,
283,Diclofenac,1,0,0,,,1,0,3355,
1750,Diego,0,0,0,,,0,0,,
1751,Diehnel,0,0,0,,,0,0,,
1752,Diener,0,0,0,,,0,0,,
1753,Diers,0,0,0,,,0,0,,
1754,Dietrich,0,0,0,,,0,0,,
1755,Dietzel,0,0,0,,,0,0,,
1756,Diezel,0,0,0,,,0,0,,
1757,Digangi,0,0,0,,,0,0,,
1758,Diggins,0,0,0,,,0,0,,
1759,Digrandi,0,0,0,,,0,0,,
42,Dilaudid,0,0,0,,,0,0,224913,
1760,Dilaura,0,0,0,,,0,0,,
1761,Dill,0,0,0,,,0,0,,
1832,Dillingham,0,0,0,,,0,0,,
1833,Dillon,0,0,0,,,0,0,,
1834,DILLS,0,0,0,,,0,0,,
1835,Dilucchio,0,0,0,,,0,0,,
1836,Dimond,0,0,0,,,0,0,,
1837,Dintzer,0,0,0,,,0,0,,
1838,Dionicio,0,0,0,,,0,0,,
1839,Dionisio,0,0,0,,,0,0,,
1840,Dionne,0,0,0,,,0,0,,
1841,DiOrio,0,0,0,,,0,0,,
46,Diovan,0,0,0,,,0,0,216652,
1762,Dircio,0,0,0,,,0,0,,
1763,Dishman,0,0,0,,,0,0,,
1764,Dittrich,0,0,0,,,0,0,,
1765,Divine,0,0,0,,,0,0,,
1766,Dixon,0,0,0,,,0,0,,
1767,Dixson,0,0,0,,,0,0,,
1768,Do,0,0,0,,,0,0,,
1769,Dobbin,0,0,0,,,0,0,,
1770,Dobbs,0,0,0,,,0,0,,
1771,Dobrowits,0,0,0,,,0,0,,
1772,Dobson,0,0,0,,,0,0,,
1773,Dochertil,0,0,0,,,0,0,,
1842,Dodd,0,0,0,,,0,0,,
1843,Dodge,0,0,0,,,0,0,,
1844,Doherty,0,0,0,,,0,0,,
1845,Dolan,0,0,0,,,0,0,,
1846,Dolcefino,0,0,0,,,0,0,,
1847,Dollosso,0,0,0,,,0,0,,
1848,Dolomanova,0,0,0,,,0,0,,
1849,Dolor,0,0,0,,,0,0,,
1850,Domenech,0,0,0,,,0,0,,
1851,Dominguez,0,0,0,,,0,0,,
1852,"Dominguez Lopez",0,0,0,,,0,0,,
1853,Dominquez,0,0,0,,,0,0,,
1854,Donahue,0,0,0,,,0,0,,
1855,Donald,0,0,0,,,0,0,,
1856,Donaldson,0,0,0,,,0,0,,
1857,Donnell,0,0,0,,,0,0,,
1858,Donnelly,0,0,0,,,0,0,,
1859,Donovan,0,0,0,,,0,0,,
1928,Dooley,0,0,0,,,0,0,,
1929,Dorado,0,0,0,,,0,0,,
1930,Doran,0,0,0,,,0,0,,
1931,"Dorantes Saldivar",0,0,0,,,0,0,,
1932,Dorn,0,0,0,,,0,0,,
1933,Dorsey,0,0,0,,,0,0,,
1934,Doss,0,0,0,,,0,0,,
1935,Dotson,0,0,0,,,0,0,,
1936,Doty,0,0,0,,,0,0,,
1860,Douglas,0,0,0,,,0,0,,
1861,Douglass,0,0,0,,,0,0,,
1862,Dow,0,0,0,,,0,0,,
1863,Dowd,0,0,0,,,0,0,,
1864,Downen,0,0,0,,,0,0,,
1865,Downey,0,0,0,,,0,0,,
1866,Dowridge,0,0,0,,,0,0,,
1867,Doyle,0,0,0,,,0,0,,
1868,Dozbaba,0,0,0,,,0,0,,
1869,"Dr G/out today",0,0,0,,,0,0,,
1870,Drake,0,0,0,,,0,0,,
1937,Drascek,0,0,0,,,0,0,,
1938,Dreese,0,0,0,,,0,0,,
1939,Dreiling,0,0,0,,,0,0,,
1940,DrG/Lunch,0,0,0,,,0,0,,
1941,Drover,0,0,0,,,0,0,,
1942,Druckerman,0,0,0,,,0,0,,
1943,Drummond,0,0,0,,,0,0,,
1944,Dryden,0,0,0,,,0,0,,
1945,Drysdale,0,0,0,,,0,0,,
1946,Duafala,0,0,0,,,0,0,,
1947,Duarte,0,0,0,,,0,0,,
1948,Dube,0,0,0,,,0,0,,
1871,Dubinsky,0,0,0,,,0,0,,
1872,Ducatte,0,0,0,,,0,0,,
1873,Duchowny,0,0,0,,,0,0,,
1874,Duenez,0,0,0,,,0,0,,
1875,Duff,0,0,0,,,0,0,,
1876,DUFFLE,0,0,0,,,0,0,,
1877,Duffy,0,0,0,,,0,0,,
1878,Dugan,0,0,0,,,0,0,,
1879,Dugas,0,0,0,,,0,0,,
1880,Duncan,0,0,0,,,0,0,,
1949,Duncanson,0,0,0,,,0,0,,
1950,DUNGAN,0,0,0,,,0,0,,
1951,Dunn,0,0,0,,,0,0,,
1952,Dunne,0,0,0,,,0,0,,
1953,Dunton,0,0,0,,,0,0,,
1954,Dupree,0,0,0,,,0,0,,
1881,Duquette,0,0,0,,,0,0,,
1882,Duran,0,0,0,,,0,0,,
1883,"Duran Romero",0,0,0,,,0,0,,
172,Durezol,1,0,0,,,1,0,802597,
1955,Durham,0,0,0,,,0,0,,
1956,Durley,0,0,0,,,0,0,,
1957,Durst,0,0,0,,,0,0,,
1958,Dusty,0,0,0,,,0,0,,
1959,Dutkowski,0,0,0,,,0,0,,
1960,Dutra,0,0,0,,,0,0,,
1961,Dutzi,0,0,0,,,0,0,,
1962,Duval,0,0,0,,,0,0,,
1963,Dvorak,0,0,0,,,0,0,,
1964,Dwyer,0,0,0,,,0,0,,
1965,Dyer,0,0,0,,,0,0,,
1966,Dylak,0,0,0,,,0,0,,
1884,Eades,0,0,0,,,0,0,,
1885,Eadon,0,0,0,,,0,0,,
1886,Eads,0,0,0,,,0,0,,
1887,Eales,0,0,0,,,0,0,,
1888,Earhart,0,0,0,,,0,0,,
1889,Earl,0,0,0,,,0,0,,
1890,EARLY,0,0,0,,,0,0,,
1891,East,0,0,0,,,0,0,,
1892,Eastep,0,0,0,,,0,0,,
1893,Easter,0,0,0,,,0,0,,
1894,Eastin,0,0,0,,,0,0,,
1895,Eastman,0,0,0,,,0,0,,
1967,Eaton,0,0,0,,,0,0,,
1968,Ebel,0,0,0,,,0,0,,
1969,Ebenal,0,0,0,,,0,0,,
1970,Ebersole,0,0,0,,,0,0,,
1971,Ebner,0,0,0,,,0,0,,
1972,Echevers,0,0,0,,,0,0,,
1973,Eck,0,0,0,,,0,0,,
1974,Eckhart,0,0,0,,,0,0,,
1975,Ecsedy,0,0,0,,,0,0,,
1976,EDAS,0,0,0,,,0,0,,
1977,Eddy-Freeberg,0,0,0,,,0,0,,
1896,Edeline,0,0,0,,,0,0,,
1897,Edgar,0,0,0,,,0,0,,
1898,Edge,0,0,0,,,0,0,,
1899,Edlund,0,0,0,,,0,0,,
1900,Edmiston,0,0,0,,,0,0,,
1901,Edmundson,0,0,0,,,0,0,,
1902,"Eduarda Andrade",0,0,0,,,0,0,,
1903,Edwards,0,0,0,,,0,0,,
47,Effexor,0,0,0,,,0,0,151692,
1904,Egan,0,0,0,,,0,0,,
1905,Egelkrout,0,0,0,,,0,0,,
1906,Eggan,0,0,0,,,0,0,,
1978,Egli,0,0,0,,,0,0,,
1979,Eglinton,0,0,0,,,0,0,,
1980,Egolf,0,0,0,,,0,0,,
1981,Eguizaval,0,0,0,,,0,0,,
1982,Ehrlich,0,0,0,,,0,0,,
1983,Eichert,0,0,0,,,0,0,,
1984,Eichhorst,0,0,0,,,0,0,,
1985,Eifer,0,0,0,,,0,0,,
1986,Eilert,0,0,0,,,0,0,,
1987,Eilman,0,0,0,,,0,0,,
1988,Eir,0,0,0,,,0,0,,
1989,Ek,0,0,0,,,0,0,,
1990,Ekman,0,0,0,,,0,0,,
1991,"El Harty",0,0,0,,,0,0,,
1907,Elasin,0,0,0,,,0,0,,
1908,Eldar,0,0,0,,,0,0,,
1909,Elder,0,0,0,,,0,0,,
1910,Eldridge,0,0,0,,,0,0,,
196,Elestat,1,0,0,,,1,0,402323,
1911,Elford,0,0,0,,,0,0,,
1912,Elguera,0,0,0,,,0,0,,
1913,Elias,0,0,0,,,0,0,,
1914,Eliasson,0,0,0,,,0,0,,
1915,Elizalde,0,0,0,,,0,0,,
1916,Elkey,0,0,0,,,0,0,,
1992,Elkins,0,0,0,,,0,0,,
1993,Ellett,0,0,0,,,0,0,,
1994,Ellifritz,0,0,0,,,0,0,,
1995,Elliott,0,0,0,,,0,0,,
1996,Ellis,0,0,0,,,0,0,,
1917,Ellison,0,0,0,,,0,0,,
1918,"Ellison Collins",0,0,0,,,0,0,,
1919,Ellsworth,0,0,0,,,0,0,,
1920,Elmendorp,0,0,0,,,0,0,,
1921,Elorie,0,0,0,,,0,0,,
1922,Elsner,0,0,0,,,0,0,,
284,Emadine,1,0,0,,,1,0,216882,
1923,Emerson,0,0,0,,,0,0,,
1924,Emery,0,0,0,,,0,0,,
1925,Empey,0,0,0,,,0,0,,
1926,Emra,0,0,0,,,0,0,,
48,Enbrel,0,0,0,,,0,0,216891,
1927,Endris,0,0,0,,,0,0,,
1997,Eng,0,0,0,,,0,0,,
1998,Engber,0,0,0,,,0,0,,
1999,Engelberg,0,0,0,,,0,0,,
2000,Enger,0,0,0,,,0,0,,
2001,Engerson,0,0,0,,,0,0,,
2002,Engilman,0,0,0,,,0,0,,
2003,England,0,0,0,,,0,0,,
2004,Englander,0,0,0,,,0,0,,
2005,English,0,0,0,,,0,0,,
2006,Enlisa,0,0,0,,,0,0,,
2007,Ennis,0,0,0,,,0,0,,
2008,Ennons,0,0,0,,,0,0,,
2009,Enos,0,0,0,,,0,0,,
2010,Enriquez,0,0,0,,,0,0,,
49,ephedrine,0,0,0,,,0,0,3966,
2011,Epp,0,0,0,,,0,0,,
2012,Epperson,0,0,0,,,0,0,,
2013,Epstein,0,0,0,,,0,0,,
2014,Erb,0,0,0,,,0,0,,
2015,Ercolino,0,0,0,,,0,0,,
2016,Erickson,0,0,0,,,0,0,,
2082,Errico,0,0,0,,,0,0,,
2083,Erskine,0,0,0,,,0,0,,
2084,Ervin,0,0,0,,,0,0,,
45,Erythromycin,1,0,0,,,1,0,4053,
2085,Escalante,0,0,0,,,0,0,,
2086,Escarrega,0,0,0,,,0,0,,
2087,Escobar,0,0,0,,,0,0,,
2017,Escobedo,0,0,0,,,0,0,,
2018,Escudero,0,0,0,,,0,0,,
2019,ESKINE,0,0,0,,,0,0,,
2020,Esmond,0,0,0,,,0,0,,
2021,Espadas,0,0,0,,,0,0,,
2022,Esparza,0,0,0,,,0,0,,
2088,Espen,0,0,0,,,0,0,,
2089,Espindola,0,0,0,,,0,0,,
2090,Espinosa,0,0,0,,,0,0,,
2023,Espinoza,0,0,0,,,0,0,,
2024,Esponda,0,0,0,,,0,0,,
2025,Esqueda,0,0,0,,,0,0,,
2026,Esquivel,0,0,0,,,0,0,,
2027,Esser,0,0,0,,,0,0,,
2028,Esteban,0,0,0,,,0,0,,
2029,Estes,0,0,0,,,0,0,,
2030,Estrada,0,0,0,,,0,0,,
2091,Etheridge,0,0,0,,,0,0,,
2092,Ethier,0,0,0,,,0,0,,
2093,Etts,0,0,0,,,0,0,,
2094,Evans,0,0,0,,,0,0,,
2031,Evaro,0,0,0,,,0,0,,
2032,Everett,0,0,0,,,0,0,,
2033,Ewart,0,0,0,,,0,0,,
2034,Ewing,0,0,0,,,0,0,,
2035,Exley,0,0,0,,,0,0,,
2036,"Ezra Solomon",0,0,0,,,0,0,,
2037,Fabela,0,0,0,,,0,0,,
2038,Fabian,0,0,0,,,0,0,,
2039,"Fabian Gonsalez",0,0,0,,,0,0,,
2040,Fabrega,0,0,0,,,0,0,,
2041,Fabro,0,0,0,,,0,0,,
2042,Fadhl,0,0,0,,,0,0,,
2095,Fagins,0,0,0,,,0,0,,
2096,Fain,0,0,0,,,0,0,,
2097,Fairbanks,0,0,0,,,0,0,,
2098,Fairless,0,0,0,,,0,0,,
2099,Fajardo,0,0,0,,,0,0,,
2100,Fakehany,0,0,0,,,0,0,,
2101,Falace,0,0,0,,,0,0,,
2102,Falcione,0,0,0,,,0,0,,
2103,Falcon,0,0,0,,,0,0,,
2104,Farago,0,0,0,,,0,0,,
2043,Farber,0,0,0,,,0,0,,
2044,FARER,0,0,0,,,0,0,,
2045,Farinas,0,0,0,,,0,0,,
2046,FARLEY,0,0,0,,,0,0,,
2047,Farmer,0,0,0,,,0,0,,
2048,Farnham,0,0,0,,,0,0,,
2049,Farnsworth,0,0,0,,,0,0,,
2050,Farr,0,0,0,,,0,0,,
2051,Farrar,0,0,0,,,0,0,,
2052,Farrell,0,0,0,,,0,0,,
2105,"Fateh Alla",0,0,0,,,0,0,,
2106,Fatheree,0,0,0,,,0,0,,
2107,Faurot,0,0,0,,,0,0,,
2108,Faust,0,0,0,,,0,0,,
2109,Fauver,0,0,0,,,0,0,,
2110,Feagans,0,0,0,,,0,0,,
2111,Fechter,0,0,0,,,0,0,,
2112,Federbusch,0,0,0,,,0,0,,
2113,Fedewa,0,0,0,,,0,0,,
2114,FEGERSON,0,0,0,,,0,0,,
2115,Fehlau,0,0,0,,,0,0,,
2116,Feia,0,0,0,,,0,0,,
2053,Feidt,0,0,0,,,0,0,,
2054,Feinberg,0,0,0,,,0,0,,
2055,Feldhecker,0,0,0,,,0,0,,
2056,Feldman,0,0,0,,,0,0,,
2057,Felice,0,0,0,,,0,0,,
2058,Feliciano,0,0,0,,,0,0,,
2059,Felix,0,0,0,,,0,0,,
2060,"Felix Felix",0,0,0,,,0,0,,
2061,"Felix Gonzalez",0,0,0,,,0,0,,
2117,Feltgls,0,0,0,,,0,0,,
50,Femara,0,0,0,,,0,0,203769,
2118,Femenella,0,0,0,,,0,0,,
2119,Fenaughty,0,0,0,,,0,0,,
2120,Feng,0,0,0,,,0,0,,
2121,Ferber,0,0,0,,,0,0,,
2122,Ferguson,0,0,0,,,0,0,,
2062,Fernandez,0,0,0,,,0,0,,
2063,Fernndez,0,0,0,,,0,0,,
2064,Feroe,0,0,0,,,0,0,,
2065,Ferrante,0,0,0,,,0,0,,
