Type,Code,Description,Injury,Injury Dx
D,S68412A,"Complete traumatic amp of left hand at wrist level, init    ", ,Y
D,S68419A,"Complete traumatic amp of unsp hand at wrist level, init    ", ,Y
D,S68421A,"Partial traumatic amp of right hand at wrist level, init    ", ,Y
D,S68422A,"Partial traumatic amp of left hand at wrist level, init     ", ,Y
D,S68429A,"Partial traumatic amp of unsp hand at wrist level, init     ", ,Y
D,S68511A,"Complete traumatic trnsphal amputation of right thumb, init ", ,Y
D,S68512A,"Complete traumatic trnsphal amputation of left thumb, init  ", ,Y
D,S68519A,"Complete traumatic transphalangeal amputation of thmb, init ", ,Y
D,S68521A,"Partial traumatic trnsphal amputation of right thumb, init  ", ,Y
D,S68522A,"Partial traumatic trnsphal amputation of left thumb, init   ", ,Y
D,S68529A,"Partial traumatic transphalangeal amputation of thmb, init  ", ,Y
D,S68610A,"Complete traumatic trnsphal amputation of r idx fngr, init  ", ,Y
D,S68611A,"Complete traumatic trnsphal amputation of l idx fngr, init  ", ,Y
D,S68612A,"Complete traumatic trnsphal amputation of r mid finger, init", ,Y
D,S68613A,"Complete traumatic trnsphal amputation of l mid finger, init", ,Y
D,S68614A,"Complete traumatic trnsphal amputation of r rng fngr, init  ", ,Y
D,S68615A,"Complete traumatic trnsphal amputation of l rng fngr, init  ", ,Y
D,S68616A,"Complete traumatic trnsphal amp of r little finger, init    ", ,Y
D,S68617A,"Complete traumatic trnsphal amp of l little finger, init    ", ,Y
D,S68618A,"Complete traumatic trnsphal amputation of finger, init      ", ,Y
D,S68619A,"Complete traumatic trnsphal amputation of unsp finger, init ", ,Y
D,S68620A,"Partial traumatic trnsphal amputation of r idx fngr, init   ", ,Y
D,S68621A,"Partial traumatic trnsphal amputation of l idx fngr, init   ", ,Y
D,S68622A,"Partial traumatic trnsphal amputation of r mid finger, init ", ,Y
D,S68623A,"Partial traumatic trnsphal amputation of l mid finger, init ", ,Y
D,S68624A,"Partial traumatic trnsphal amputation of r rng fngr, init   ", ,Y
D,S68625A,"Partial traumatic trnsphal amputation of l rng fngr, init   ", ,Y
D,S68626A,"Partial traumatic trnsphal amp of r little finger, init     ", ,Y
D,S68627A,"Partial traumatic trnsphal amp of l little finger, init     ", ,Y
D,S68628A,"Partial traumatic transphalangeal amputation of finger, init", ,Y
D,S68629A,"Partial traumatic trnsphal amputation of unsp finger, init  ", ,Y
D,S68711A,"Complete traumatic transmetcrpl amp of right hand, init     ", ,Y
D,S68712A,"Complete traumatic transmetcrpl amp of left hand, init      ", ,Y
D,S68719A,"Complete traumatic transmetcrpl amp of unsp hand, init      ", ,Y
D,S68721A,"Partial traumatic transmetcrpl amp of right hand, init      ", ,Y
D,S68722A,"Partial traumatic transmetcrpl amputation of left hand, init", ,Y
D,S68729A,"Partial traumatic transmetcrpl amputation of unsp hand, init", ,Y
D,S6980XA,"Oth injuries of unsp wrist, hand and finger(s), init encntr ", ,Y
D,S6981XA,"Oth injuries of right wrist, hand and finger(s), init encntr", ,Y
D,S6982XA,"Oth injuries of left wrist, hand and finger(s), init encntr ", ,Y
D,S6990XA,"Unsp injury of unsp wrist, hand and finger(s), init encntr  ", ,Y
D,S6991XA,"Unsp injury of right wrist, hand and finger(s), init encntr ", ,Y
D,S6992XA,"Unsp injury of left wrist, hand and finger(s), init encntr  ", ,Y
D,S7000XA,"Contusion of unspecified hip, initial encounter             ", ,Y
D,S7001XA,"Contusion of right hip, initial encounter                   ", ,Y
D,S7002XA,"Contusion of left hip, initial encounter                    ", ,Y
D,S7010XA,"Contusion of unspecified thigh, initial encounter           ", ,Y
D,S7011XA,"Contusion of right thigh, initial encounter                 ", ,Y
D,S7012XA,"Contusion of left thigh, initial encounter                  ", ,Y
D,S70211A,"Abrasion, right hip, initial encounter                      ", ,Y
D,S70212A,"Abrasion, left hip, initial encounter                       ", ,Y
D,S70219A,"Abrasion, unspecified hip, initial encounter                ", ,Y
D,S70221A,"Blister (nonthermal), right hip, initial encounter          ", ,Y
D,S70222A,"Blister (nonthermal), left hip, initial encounter           ", ,Y
D,S70229A,"Blister (nonthermal), unspecified hip, initial encounter    ", ,Y
D,S70241A,"External constriction, right hip, initial encounter         ", ,Y
D,S70242A,"External constriction, left hip, initial encounter          ", ,Y
D,S70249A,"External constriction, unspecified hip, initial encounter   ", ,Y
D,S70251A,"Superficial foreign body, right hip, initial encounter      ", ,Y
D,S70252A,"Superficial foreign body, left hip, initial encounter       ", ,Y
D,S70259A,"Superficial foreign body, unspecified hip, initial encounter", ,Y
D,S70261A,"Insect bite (nonvenomous), right hip, initial encounter     ", ,Y
D,S70262A,"Insect bite (nonvenomous), left hip, initial encounter      ", ,Y
D,S70269A,"Insect bite (nonvenomous), unspecified hip, init encntr     ", ,Y
D,S70271A,"Other superficial bite of hip, right hip, initial encounter ", ,Y
D,S70272A,"Other superficial bite of hip, left hip, initial encounter  ", ,Y
D,S70279A,"Other superficial bite of hip, unspecified hip, init encntr ", ,Y
D,S70311A,"Abrasion, right thigh, initial encounter                    ", ,Y
D,S70312A,"Abrasion, left thigh, initial encounter                     ", ,Y
D,S70319A,"Abrasion, unspecified thigh, initial encounter              ", ,Y
D,S70321A,"Blister (nonthermal), right thigh, initial encounter        ", ,Y
D,S70322A,"Blister (nonthermal), left thigh, initial encounter         ", ,Y
D,S70329A,"Blister (nonthermal), unspecified thigh, initial encounter  ", ,Y
D,S70341A,"External constriction, right thigh, initial encounter       ", ,Y
D,S70342A,"External constriction, left thigh, initial encounter        ", ,Y
D,S70349A,"External constriction, unspecified thigh, initial encounter ", ,Y
D,S70351A,"Superficial foreign body, right thigh, initial encounter    ", ,Y
D,S70352A,"Superficial foreign body, left thigh, initial encounter     ", ,Y
D,S70359A,"Superficial foreign body, unspecified thigh, init encntr    ", ,Y
D,S70361A,"Insect bite (nonvenomous), right thigh, initial encounter   ", ,Y
D,S70362A,"Insect bite (nonvenomous), left thigh, initial encounter    ", ,Y
D,S70369A,"Insect bite (nonvenomous), unspecified thigh, init encntr   ", ,Y
D,S70371A,"Other superficial bite of right thigh, initial encounter    ", ,Y
D,S70372A,"Other superficial bite of left thigh, initial encounter     ", ,Y
D,S70379A,"Other superficial bite of unspecified thigh, init encntr    ", ,Y
D,S70911A,"Unspecified superficial injury of right hip, init encntr    ", ,Y
D,S70912A,"Unspecified superficial injury of left hip, init encntr     ", ,Y
D,S70919A,"Unsp superficial injury of unspecified hip, init encntr     ", ,Y
D,S70921A,"Unspecified superficial injury of right thigh, init encntr  ", ,Y
D,S70922A,"Unspecified superficial injury of left thigh, init encntr   ", ,Y
D,S70929A,"Unsp superficial injury of unspecified thigh, init encntr   ", ,Y
D,S71001A,"Unspecified open wound, right hip, initial encounter        ", ,Y
D,S71002A,"Unspecified open wound, left hip, initial encounter         ", ,Y
D,S71009A,"Unspecified open wound, unspecified hip, initial encounter  ", ,Y
D,S71011A,"Laceration without foreign body, right hip, init encntr     ", ,Y
D,S71012A,"Laceration without foreign body, left hip, initial encounter", ,Y
D,S71019A,"Laceration without foreign body, unsp hip, init encntr      ", ,Y
D,S71021A,"Laceration with foreign body, right hip, initial encounter  ", ,Y
D,S71022A,"Laceration with foreign body, left hip, initial encounter   ", ,Y
D,S71029A,"Laceration with foreign body, unspecified hip, init encntr  ", ,Y
D,S71031A,"Puncture wound without foreign body, right hip, init encntr ", ,Y
D,S71032A,"Puncture wound without foreign body, left hip, init encntr  ", ,Y
D,S71039A,"Puncture wound without foreign body, unsp hip, init encntr  ", ,Y
D,S71041A,"Puncture wound with foreign body, right hip, init encntr    ", ,Y
D,S71042A,"Puncture wound with foreign body, left hip, init encntr     ", ,Y
D,S71049A,"Puncture wound with foreign body, unsp hip, init encntr     ", ,Y
D,S71051A,"Open bite, right hip, initial encounter                     ", ,Y
D,S71052A,"Open bite, left hip, initial encounter                      ", ,Y
D,S71059A,"Open bite, unspecified hip, initial encounter               ", ,Y
D,S71101A,"Unspecified open wound, right thigh, initial encounter      ", ,Y
D,S71102A,"Unspecified open wound, left thigh, initial encounter       ", ,Y
D,S71109A,"Unspecified open wound, unspecified thigh, initial encounter", ,Y
D,S71111A,"Laceration without foreign body, right thigh, init encntr   ", ,Y
D,S71112A,"Laceration without foreign body, left thigh, init encntr    ", ,Y
D,S71119A,"Laceration without foreign body, unsp thigh, init encntr    ", ,Y
D,S71121A,"Laceration with foreign body, right thigh, initial encounter", ,Y
D,S71122A,"Laceration with foreign body, left thigh, initial encounter ", ,Y
D,S71129A,"Laceration with foreign body, unspecified thigh, init encntr", ,Y
D,S71131A,"Puncture wound w/o foreign body, right thigh, init encntr   ", ,Y
D,S71132A,"Puncture wound without foreign body, left thigh, init encntr", ,Y
D,S71139A,"Puncture wound without foreign body, unsp thigh, init encntr", ,Y
D,S71141A,"Puncture wound with foreign body, right thigh, init encntr  ", ,Y
D,S71142A,"Puncture wound with foreign body, left thigh, init encntr   ", ,Y
D,S71149A,"Puncture wound with foreign body, unsp thigh, init encntr   ", ,Y
D,S71151A,"Open bite, right thigh, initial encounter                   ", ,Y
D,S71152A,"Open bite, left thigh, initial encounter                    ", ,Y
D,S71159A,"Open bite, unspecified thigh, initial encounter             ", ,Y
D,S72001A,"Fracture of unsp part of neck of right femur, init          ", ,Y
D,S72001B,"Fx unsp part of neck of r femur, init for opn fx type I/2   ", ,Y
D,S72001C,"Fx unsp part of neck of r femur, init for opn fx type 3A/B/C", ,Y
D,S72002A,"Fracture of unsp part of neck of left femur, init           ", ,Y
D,S72002B,"Fx unsp part of neck of left femur, init for opn fx type I/2", ,Y
D,S72002C,"Fx unsp part of neck of l femur, init for opn fx type 3A/B/C", ,Y
D,S72009A,"Fracture of unsp part of neck of unsp femur, init           ", ,Y
D,S72009B,"Fx unsp part of neck of unsp femur, init for opn fx type I/2", ,Y
D,S72009C,"Fx unsp part of nk of unsp femr, init for opn fx type 3A/B/C", ,Y
D,S72011A,"Unsp intracapsular fracture of right femur, init for clos fx", ,Y
D,S72011B,"Unsp intracap fx right femur, init for opn fx type I/2      ", ,Y
D,S72011C,"Unsp intracap fx right femur, init for opn fx type 3A/B/C   ", ,Y
D,S72012A,"Unsp intracapsular fracture of left femur, init for clos fx ", ,Y
D,S72012B,"Unsp intracap fx left femur, init for opn fx type I/2       ", ,Y
D,S72012C,"Unsp intracap fx left femur, init for opn fx type 3A/B/C    ", ,Y
D,S72019A,"Unsp intracapsular fracture of unsp femur, init for clos fx ", ,Y
D,S72019B,"Unsp intracap fx unsp femur, init for opn fx type I/2       ", ,Y
D,S72019C,"Unsp intracap fx unsp femur, init for opn fx type 3A/B/C    ", ,Y
D,S72021A,"Disp fx of epiphysis (separation) (upper) of r femur, init  ", ,Y
D,S72021B,"Disp fx of epiphy (separation) (upper) of r femr, 7thB      ", ,Y
D,S72021C,"Disp fx of epiphy (separation) (upper) of r femr, 7thC      ", ,Y
D,S72022A,"Disp fx of epiphysis (separation) (upper) of l femur, init  ", ,Y
D,S72022B,"Disp fx of epiphy (separation) (upper) of l femr, 7thB      ", ,Y
D,S72022C,"Disp fx of epiphy (separation) (upper) of l femr, 7thC      ", ,Y
D,S72023A,"Disp fx of epiphy (separation) (upper) of unsp femur, init  ", ,Y
D,S72023B,"Disp fx of epiphy (separation) (upper) of unsp femr, 7thB   ", ,Y
D,S72023C,"Disp fx of epiphy (separation) (upper) of unsp femr, 7thC   ", ,Y
D,S72024A,"Nondisp fx of epiphy (separation) (upper) of r femur, init  ", ,Y
D,S72024B,"Nondisp fx of epiphy (separation) (upper) of r femr, 7thB   ", ,Y
D,S72024C,"Nondisp fx of epiphy (separation) (upper) of r femr, 7thC   ", ,Y
D,S72025A,"Nondisp fx of epiphy (separation) (upper) of l femur, init  ", ,Y
D,S72025B,"Nondisp fx of epiphy (separation) (upper) of l femr, 7thB   ", ,Y
D,S72025C,"Nondisp fx of epiphy (separation) (upper) of l femr, 7thC   ", ,Y
D,S72026A,"Nondisp fx of epiphy (separation) (upper) of unsp femr, init", ,Y
D,S72026B,"Nondisp fx of epiphy (separation) (upper) of unsp femr, 7thB", ,Y
D,S72026C,"Nondisp fx of epiphy (separation) (upper) of unsp femr, 7thC", ,Y
D,S72031A,"Displaced midcervical fracture of right femur, init         ", ,Y
D,S72031B,"Displaced midcervical fx r femur, init for opn fx type I/2  ", ,Y
D,S72031C,"Displ midcervical fx r femur, init for opn fx type 3A/B/C   ", ,Y
D,S72032A,"Displaced midcervical fracture of left femur, init          ", ,Y
D,S72032B,"Displaced midcervical fx l femur, init for opn fx type I/2  ", ,Y
D,S72032C,"Displ midcervical fx l femur, init for opn fx type 3A/B/C   ", ,Y
D,S72033A,"Displaced midcervical fracture of unsp femur, init          ", ,Y
D,S72033B,"Displ midcervical fx unsp femur, init for opn fx type I/2   ", ,Y
D,S72033C,"Displ midcervical fx unsp femur, init for opn fx type 3A/B/C", ,Y
D,S72034A,"Nondisplaced midcervical fracture of right femur, init      ", ,Y
D,S72034B,"Nondisp midcervical fx right femur, init for opn fx type I/2", ,Y
D,S72034C,"Nondisp midcervical fx r femur, init for opn fx type 3A/B/C ", ,Y
D,S72035A,"Nondisplaced midcervical fracture of left femur, init       ", ,Y
D,S72035B,"Nondisp midcervical fx left femur, init for opn fx type I/2 ", ,Y
D,S72035C,"Nondisp midcervical fx l femur, init for opn fx type 3A/B/C ", ,Y
D,S72036A,"Nondisplaced midcervical fracture of unsp femur, init       ", ,Y
D,S72036B,"Nondisp midcervical fx unsp femur, init for opn fx type I/2 ", ,Y
D,S72036C,"Nondisp midcervical fx unsp femr, 7thC                      ", ,Y
D,S72041A,"Disp fx of base of neck of right femur, init for clos fx    ", ,Y
D,S72041B,"Disp fx of base of neck of r femur, init for opn fx type I/2", ,Y
D,S72041C,"Disp fx of base of nk of r femr, init for opn fx type 3A/B/C", ,Y
D,S72042A,"Disp fx of base of neck of left femur, init for clos fx     ", ,Y
D,S72042B,"Disp fx of base of neck of l femur, init for opn fx type I/2", ,Y
D,S72042C,"Disp fx of base of nk of l femr, init for opn fx type 3A/B/C", ,Y
D,S72043A,"Disp fx of base of neck of unsp femur, init for clos fx     ", ,Y
D,S72043B,"Disp fx of base of nk of unsp femr, init for opn fx type I/2", ,Y
D,S72043C,"Disp fx of base of nk of unsp femr, 7thC                    ", ,Y
D,S72044A,"Nondisp fx of base of neck of right femur, init for clos fx ", ,Y
D,S72044B,"Nondisp fx of base of nk of r femr, init for opn fx type I/2", ,Y
D,S72044C,"Nondisp fx of base of nk of r femr, 7thC                    ", ,Y
D,S72045A,"Nondisp fx of base of neck of left femur, init for clos fx  ", ,Y
D,S72045B,"Nondisp fx of base of nk of l femr, init for opn fx type I/2", ,Y
D,S72045C,"Nondisp fx of base of nk of l femr, 7thC                    ", ,Y
D,S72046A,"Nondisp fx of base of neck of unsp femur, init for clos fx  ", ,Y
D,S72046B,"Nondisp fx of base of nk of unsp femr, 7thB                 ", ,Y
D,S72046C,"Nondisp fx of base of nk of unsp femr, 7thC                 ", ,Y
D,S72051A,"Unsp fracture of head of right femur, init for clos fx      ", ,Y
D,S72051B,"Unsp fx head of right femur, init for opn fx type I/2       ", ,Y
D,S72051C,"Unsp fx head of right femur, init for opn fx type 3A/B/C    ", ,Y
D,S72052A,"Unsp fracture of head of left femur, init for clos fx       ", ,Y
D,S72052B,"Unsp fx head of left femur, init for opn fx type I/2        ", ,Y
D,S72052C,"Unsp fx head of left femur, init for opn fx type 3A/B/C     ", ,Y
D,S72059A,"Unsp fracture of head of unsp femur, init for clos fx       ", ,Y
D,S72059B,"Unsp fx head of unsp femur, init for opn fx type I/2        ", ,Y
D,S72059C,"Unsp fx head of unsp femur, init for opn fx type 3A/B/C     ", ,Y
D,S72061A,"Displaced articular fracture of head of right femur, init   ", ,Y
D,S72061B,"Displaced artic fx head of r femur, init for opn fx type I/2", ,Y
D,S72061C,"Displ artic fx head of r femur, init for opn fx type 3A/B/C ", ,Y
D,S72062A,"Displaced articular fracture of head of left femur, init    ", ,Y
D,S72062B,"Displaced artic fx head of l femur, init for opn fx type I/2", ,Y
D,S72062C,"Displ artic fx head of l femur, init for opn fx type 3A/B/C ", ,Y
D,S72063A,"Displaced articular fracture of head of unsp femur, init    ", ,Y
D,S72063B,"Displ artic fx head of unsp femur, init for opn fx type I/2 ", ,Y
D,S72063C,"Displ artic fx head of unsp femr, 7thC                      ", ,Y
D,S72064A,"Nondisplaced articular fracture of head of right femur, init", ,Y
D,S72064B,"Nondisp artic fx head of r femur, init for opn fx type I/2  ", ,Y
D,S72064C,"Nondisp artic fx head of r femr, init for opn fx type 3A/B/C", ,Y
D,S72065A,"Nondisplaced articular fracture of head of left femur, init ", ,Y
D,S72065B,"Nondisp artic fx head of l femur, init for opn fx type I/2  ", ,Y
D,S72065C,"Nondisp artic fx head of l femr, init for opn fx type 3A/B/C", ,Y
D,S72066A,"Nondisplaced articular fracture of head of unsp femur, init ", ,Y
D,S72066B,"Nondisp artic fx head of unsp femr, init for opn fx type I/2", ,Y
D,S72066C,"Nondisp artic fx head of unsp femr, 7thC                    ", ,Y
D,S72091A,"Oth fracture of head and neck of right femur, init          ", ,Y
D,S72091B,"Oth fx head/neck of right femur, init for opn fx type I/2   ", ,Y
D,S72091C,"Oth fx head/neck of right femur, init for opn fx type 3A/B/C", ,Y
D,S72092A,"Oth fracture of head and neck of left femur, init           ", ,Y
D,S72092B,"Oth fx head/neck of left femur, init for opn fx type I/2    ", ,Y
D,S72092C,"Oth fx head/neck of left femur, init for opn fx type 3A/B/C ", ,Y
D,S72099A,"Oth fracture of head and neck of unsp femur, init           ", ,Y
D,S72099B,"Oth fx head/neck of unsp femur, init for opn fx type I/2    ", ,Y
D,S72099C,"Oth fx head/neck of unsp femur, init for opn fx type 3A/B/C ", ,Y
D,S72101A,"Unsp trochanteric fracture of right femur, init for clos fx ", ,Y
D,S72101B,"Unsp trochan fx right femur, init for opn fx type I/2       ", ,Y
D,S72101C,"Unsp trochan fx right femur, init for opn fx type 3A/B/C    ", ,Y
D,S72102A,"Unsp trochanteric fracture of left femur, init for clos fx  ", ,Y
D,S72102B,"Unsp trochan fx left femur, init for opn fx type I/2        ", ,Y
D,S72102C,"Unsp trochan fx left femur, init for opn fx type 3A/B/C     ", ,Y
D,S72109A,"Unsp trochanteric fracture of unsp femur, init for clos fx  ", ,Y
D,S72109B,"Unsp trochan fx unsp femur, init for opn fx type I/2        ", ,Y
D,S72109C,"Unsp trochan fx unsp femur, init for opn fx type 3A/B/C     ", ,Y
D,S72111A,"Disp fx of greater trochanter of right femur, init          ", ,Y
D,S72111B,"Disp fx of greater trochanter of r femr, 7thB               ", ,Y
D,S72111C,"Disp fx of greater trochanter of r femr, 7thC               ", ,Y
D,S72112A,"Disp fx of greater trochanter of left femur, init           ", ,Y
D,S72112B,"Disp fx of greater trochanter of l femr, 7thB               ", ,Y
D,S72112C,"Disp fx of greater trochanter of l femr, 7thC               ", ,Y
D,S72113A,"Disp fx of greater trochanter of unsp femur, init           ", ,Y
D,S72113B,"Disp fx of greater trochanter of unsp femr, 7thB            ", ,Y
D,S72113C,"Disp fx of greater trochanter of unsp femr, 7thC            ", ,Y
D,S72114A,"Nondisp fx of greater trochanter of right femur, init       ", ,Y
D,S72114B,"Nondisp fx of greater trochanter of r femr, 7thB            ", ,Y
D,S72114C,"Nondisp fx of greater trochanter of r femr, 7thC            ", ,Y
D,S72115A,"Nondisp fx of greater trochanter of left femur, init        ", ,Y
D,S72115B,"Nondisp fx of greater trochanter of l femr, 7thB            ", ,Y
D,S72115C,"Nondisp fx of greater trochanter of l femr, 7thC            ", ,Y
D,S72116A,"Nondisp fx of greater trochanter of unsp femur, init        ", ,Y
D,S72116B,"Nondisp fx of greater trochanter of unsp femr, 7thB         ", ,Y
D,S72116C,"Nondisp fx of greater trochanter of unsp femr, 7thC         ", ,Y
D,S72121A,"Disp fx of lesser trochanter of right femur, init           ", ,Y
D,S72121B,"Disp fx of less trochanter of r femr, 7thB                  ", ,Y
D,S72121C,"Disp fx of less trochanter of r femr, 7thC                  ", ,Y
D,S72122A,"Disp fx of lesser trochanter of left femur, init for clos fx", ,Y
D,S72122B,"Disp fx of less trochanter of l femr, 7thB                  ", ,Y
D,S72122C,"Disp fx of less trochanter of l femr, 7thC                  ", ,Y
D,S72123A,"Disp fx of lesser trochanter of unsp femur, init for clos fx", ,Y
D,S72123B,"Disp fx of less trochanter of unsp femr, 7thB               ", ,Y
D,S72123C,"Disp fx of less trochanter of unsp femr, 7thC               ", ,Y
D,S72124A,"Nondisp fx of lesser trochanter of right femur, init        ", ,Y
D,S72124B,"Nondisp fx of less trochanter of r femr, 7thB               ", ,Y
D,S72124C,"Nondisp fx of less trochanter of r femr, 7thC               ", ,Y
D,S72125A,"Nondisp fx of lesser trochanter of left femur, init         ", ,Y
D,S72125B,"Nondisp fx of less trochanter of l femr, 7thB               ", ,Y
D,S72125C,"Nondisp fx of less trochanter of l femr, 7thC               ", ,Y
D,S72126A,"Nondisp fx of lesser trochanter of unsp femur, init         ", ,Y
D,S72126B,"Nondisp fx of less trochanter of unsp femr, 7thB            ", ,Y
D,S72126C,"Nondisp fx of less trochanter of unsp femr, 7thC            ", ,Y
D,S72131A,"Displaced apophyseal fracture of right femur, init          ", ,Y
D,S72131B,"Displaced apophyseal fx r femur, init for opn fx type I/2   ", ,Y
D,S72131C,"Displaced apophyseal fx r femur, init for opn fx type 3A/B/C", ,Y
D,S72132A,"Displaced apophyseal fracture of left femur, init           ", ,Y
D,S72132B,"Displaced apophyseal fx left femur, init for opn fx type I/2", ,Y
D,S72132C,"Displaced apophyseal fx l femur, init for opn fx type 3A/B/C", ,Y
D,S72133A,"Displaced apophyseal fracture of unsp femur, init           ", ,Y
D,S72133B,"Displaced apophyseal fx unsp femur, init for opn fx type I/2", ,Y
D,S72133C,"Displ apophyseal fx unsp femur, init for opn fx type 3A/B/C ", ,Y
D,S72134A,"Nondisplaced apophyseal fracture of right femur, init       ", ,Y
D,S72134B,"Nondisp apophyseal fx right femur, init for opn fx type I/2 ", ,Y
D,S72134C,"Nondisp apophyseal fx r femur, init for opn fx type 3A/B/C  ", ,Y
D,S72135A,"Nondisplaced apophyseal fracture of left femur, init        ", ,Y
D,S72135B,"Nondisp apophyseal fx left femur, init for opn fx type I/2  ", ,Y
D,S72135C,"Nondisp apophyseal fx l femur, init for opn fx type 3A/B/C  ", ,Y
D,S72136A,"Nondisplaced apophyseal fracture of unsp femur, init        ", ,Y
D,S72136B,"Nondisp apophyseal fx unsp femur, init for opn fx type I/2  ", ,Y
D,S72136C,"Nondisp apophyseal fx unsp femr, init for opn fx type 3A/B/C", ,Y
D,S72141A,"Displaced intertrochanteric fracture of right femur, init   ", ,Y
D,S72141B,"Displaced intertroch fx r femur, init for opn fx type I/2   ", ,Y
D,S72141C,"Displaced intertroch fx r femur, init for opn fx type 3A/B/C", ,Y
D,S72142A,"Displaced intertrochanteric fracture of left femur, init    ", ,Y
D,S72142B,"Displaced intertroch fx left femur, init for opn fx type I/2", ,Y
D,S72142C,"Displaced intertroch fx l femur, init for opn fx type 3A/B/C", ,Y
D,S72143A,"Displaced intertrochanteric fracture of unsp femur, init    ", ,Y
D,S72143B,"Displaced intertroch fx unsp femur, init for opn fx type I/2", ,Y
D,S72143C,"Displ intertroch fx unsp femur, init for opn fx type 3A/B/C ", ,Y
D,S72144A,"Nondisplaced intertrochanteric fracture of right femur, init", ,Y
D,S72144B,"Nondisp intertroch fx right femur, init for opn fx type I/2 ", ,Y
D,S72144C,"Nondisp intertroch fx r femur, init for opn fx type 3A/B/C  ", ,Y
D,S72145A,"Nondisplaced intertrochanteric fracture of left femur, init ", ,Y
D,S72145B,"Nondisp intertroch fx left femur, init for opn fx type I/2  ", ,Y
D,S72145C,"Nondisp intertroch fx l femur, init for opn fx type 3A/B/C  ", ,Y
D,S72146A,"Nondisplaced intertrochanteric fracture of unsp femur, init ", ,Y
D,S72146B,"Nondisp intertroch fx unsp femur, init for opn fx type I/2  ", ,Y
D,S72146C,"Nondisp intertroch fx unsp femr, init for opn fx type 3A/B/C", ,Y
D,S7221XA,"Displaced subtrochanteric fracture of right femur, init     ", ,Y
D,S7221XB,"Displaced subtrochnt fx r femur, init for opn fx type I/2   ", ,Y
D,S7221XC,"Displaced subtrochnt fx r femur, init for opn fx type 3A/B/C", ,Y
D,S7222XA,"Displaced subtrochanteric fracture of left femur, init      ", ,Y
D,S7222XB,"Displaced subtrochnt fx left femur, init for opn fx type I/2", ,Y
D,S7222XC,"Displaced subtrochnt fx l femur, init for opn fx type 3A/B/C", ,Y
D,S7223XA,"Displaced subtrochanteric fracture of unsp femur, init      ", ,Y
D,S7223XB,"Displaced subtrochnt fx unsp femur, init for opn fx type I/2", ,Y
D,S7223XC,"Displ subtrochnt fx unsp femur, init for opn fx type 3A/B/C ", ,Y
D,S7224XA,"Nondisplaced subtrochanteric fracture of right femur, init  ", ,Y
D,S7224XB,"Nondisp subtrochnt fx right femur, init for opn fx type I/2 ", ,Y
D,S7224XC,"Nondisp subtrochnt fx r femur, init for opn fx type 3A/B/C  ", ,Y
D,S7225XA,"Nondisplaced subtrochanteric fracture of left femur, init   ", ,Y
D,S7225XB,"Nondisp subtrochnt fx left femur, init for opn fx type I/2  ", ,Y
D,S7225XC,"Nondisp subtrochnt fx l femur, init for opn fx type 3A/B/C  ", ,Y
D,S7226XA,"Nondisplaced subtrochanteric fracture of unsp femur, init   ", ,Y
D,S7226XB,"Nondisp subtrochnt fx unsp femur, init for opn fx type I/2  ", ,Y
D,S7226XC,"Nondisp subtrochnt fx unsp femr, init for opn fx type 3A/B/C", ,Y
D,S72301A,"Unsp fracture of shaft of right femur, init for clos fx     ", ,Y
D,S72301B,"Unsp fx shaft of right femur, init for opn fx type I/2      ", ,Y
D,S72301C,"Unsp fx shaft of right femur, init for opn fx type 3A/B/C   ", ,Y
D,S72302A,"Unsp fracture of shaft of left femur, init for clos fx      ", ,Y
D,S72302B,"Unsp fx shaft of left femur, init for opn fx type I/2       ", ,Y
D,S72302C,"Unsp fx shaft of left femur, init for opn fx type 3A/B/C    ", ,Y
D,S72309A,"Unsp fracture of shaft of unsp femur, init for clos fx      ", ,Y
D,S72309B,"Unsp fx shaft of unsp femur, init for opn fx type I/2       ", ,Y
D,S72309C,"Unsp fx shaft of unsp femur, init for opn fx type 3A/B/C    ", ,Y
D,S72321A,"Displaced transverse fracture of shaft of right femur, init ", ,Y
D,S72321B,"Displ transverse fx shaft of r femr, 7thB                   ", ,Y
D,S72321C,"Displ transverse fx shaft of r femr, 7thC                   ", ,Y
D,S72322A,"Displaced transverse fracture of shaft of left femur, init  ", ,Y
D,S72322B,"Displ transverse fx shaft of l femr, 7thB                   ", ,Y
D,S72322C,"Displ transverse fx shaft of l femr, 7thC                   ", ,Y
D,S72323A,"Displaced transverse fracture of shaft of unsp femur, init  ", ,Y
D,S72323B,"Displ transverse fx shaft of unsp femr, 7thB                ", ,Y
D,S72323C,"Displ transverse fx shaft of unsp femr, 7thC                ", ,Y
D,S72324A,"Nondisp transverse fracture of shaft of right femur, init   ", ,Y
D,S72324B,"Nondisp transverse fx shaft of r femr, 7thB                 ", ,Y
D,S72324C,"Nondisp transverse fx shaft of r femr, 7thC                 ", ,Y
D,S72325A,"Nondisp transverse fracture of shaft of left femur, init    ", ,Y
D,S72325B,"Nondisp transverse fx shaft of l femr, 7thB                 ", ,Y
D,S72325C,"Nondisp transverse fx shaft of l femr, 7thC                 ", ,Y
D,S72326A,"Nondisp transverse fracture of shaft of unsp femur, init    ", ,Y
D,S72326B,"Nondisp transverse fx shaft of unsp femr, 7thB              ", ,Y
D,S72326C,"Nondisp transverse fx shaft of unsp femr, 7thC              ", ,Y
