Type,Code,Description,Injury,Injury Dx
D,V655XXA,"Driver of hv veh inj in clsn w rail trn/veh in traf, init   ",R, 
D,V656XXA,"Pasngr in hv veh inj in clsn w rail trn/veh in traf, init   ",R, 
D,V657XXA,"Person outsd hv veh inj in clsn w rail trn/veh in traf, init",R, 
D,V659XXA,"Occup of hv veh injured in clsn w rail trn/veh in traf, init",R, 
D,V660XXA,"Driver of hv veh inj in clsn w nonmtr vehicle nontraf, init ",R, 
D,V661XXA,"Pasngr in hv veh inj in clsn w nonmtr vehicle nontraf, init ",R, 
D,V662XXA,"Person outsd hv veh inj in clsn w nonmtr veh nontraf, init  ",R, 
D,V663XXA,"Occup of hv veh inj in clsn w nonmtr vehicle nontraf, init  ",R, 
D,V664XXA,"Prsn brd/alit hv veh injured in clsn w nonmtr vehicle, init ",R, 
D,V665XXA,"Driver of hv veh inj in clsn w nonmtr vehicle in traf, init ",R, 
D,V666XXA,"Pasngr in hv veh inj in clsn w nonmtr vehicle in traf, init ",R, 
D,V667XXA,"Person outsd hv veh inj in clsn w nonmtr veh in traf, init  ",R, 
D,V669XXA,"Occup of hv veh inj in clsn w nonmtr vehicle in traf, init  ",R, 
D,V670XXA,"Driver of hv veh inj in clsn w statnry object nontraf, init ",R, 
D,V671XXA,"Pasngr in hv veh inj in clsn w statnry object nontraf, init ",R, 
D,V672XXA,"Person outsd hv veh inj in clsn w statnry obj nontraf, init ",R, 
D,V673XXA,"Occup of hv veh inj in clsn w statnry object nontraf, init  ",R, 
D,V674XXA,"Prsn brd/alit hv veh injured in clsn w statnry object, init ",R, 
D,V675XXA,"Driver of hv veh inj in clsn w statnry object in traf, init ",R, 
D,V676XXA,"Pasngr in hv veh inj in clsn w statnry object in traf, init ",R, 
D,V677XXA,"Person outsd hv veh inj in clsn w statnry obj in traf, init ",R, 
D,V679XXA,"Occup of hv veh inj in clsn w statnry object in traf, init  ",R, 
D,V680XXA,"Driver of hv veh injured in nonclsn trnsp acc nontraf, init ",R, 
D,V681XXA,"Pasngr in hv veh injured in nonclsn trnsp acc nontraf, init ",R, 
D,V682XXA,"Person outside hv veh inj in nonclsn trnsp acc nontraf, init",R, 
D,V683XXA,"Occup of hv veh injured in nonclsn trnsp acc nontraf, init  ",R, 
D,V684XXA,"Prsn brd/alit hv veh injured in nonclsn trnsp accident, init",R, 
D,V685XXA,"Driver of hv veh injured in nonclsn trnsp acc in traf, init ",R, 
D,V686XXA,"Pasngr in hv veh injured in nonclsn trnsp acc in traf, init ",R, 
D,V687XXA,"Person outside hv veh inj in nonclsn trnsp acc in traf, init",R, 
D,V689XXA,"Occup of hv veh injured in nonclsn trnsp acc in traf, init  ",R, 
D,V6900XA,"Driver of hv veh injured in clsn w unsp mv nontraf, init    ",R, 
D,V6909XA,"Driver of hv veh injured in collision w oth mv nontraf, init",R, 
D,V6910XA,"Passenger in hv veh injured in clsn w unsp mv nontraf, init ",R, 
D,V6919XA,"Passenger in hv veh injured in clsn w oth mv nontraf, init  ",R, 
D,V6920XA,"Occup of hv veh injured in collision w unsp mv nontraf, init",R, 
D,V6929XA,"Occup of hv veh injured in collision w oth mv nontraf, init ",R, 
D,V693XXA,"Occupant (driver) of hv veh injured in unsp nontraf, init   ",R, 
D,V6940XA,"Driver of hv veh injured in clsn w unsp mv in traf, init    ",R, 
D,V6949XA,"Driver of hv veh injured in collision w oth mv in traf, init",R, 
D,V6950XA,"Passenger in hv veh injured in clsn w unsp mv in traf, init ",R, 
D,V6959XA,"Passenger in hv veh injured in clsn w oth mv in traf, init  ",R, 
D,V6960XA,"Occup of hv veh injured in collision w unsp mv in traf, init",R, 
D,V6969XA,"Occup of hv veh injured in collision w oth mv in traf, init ",R, 
D,V6981XA,"Occ of hv veh injured in trnsp acc w miltry vehicle, init   ",R, 
D,V6988XA,"Occupant (driver) of hv veh injured in oth trnsp acc, init  ",R, 
D,V699XXA,"Occupant (driver) of hv veh injured in unsp traf, init      ",R, 
D,V700XXA,"Driver of bus injured in collision w ped/anml nontraf, init ",R, 
D,V701XXA,"Passenger on bus injured in clsn w ped/anml nontraf, init   ",R, 
D,V702XXA,"Person outside bus injured in clsn w ped/anml nontraf, init ",R, 
D,V703XXA,"Occup of bus injured in collision w ped/anml nontraf, init  ",R, 
D,V704XXA,"Prsn brd/alit from bus injured in collision w ped/anml, init",R, 
D,V705XXA,"Driver of bus injured in collision w ped/anml in traf, init ",R, 
D,V706XXA,"Passenger on bus injured in clsn w ped/anml in traf, init   ",R, 
D,V707XXA,"Person outside bus injured in clsn w ped/anml in traf, init ",R, 
D,V709XXA,"Occup of bus injured in collision w ped/anml in traf, init  ",R, 
D,V710XXA,"Driver of bus injured in collision w pedl cyc nontraf, init ",R, 
D,V711XXA,"Passenger on bus injured in clsn w pedl cyc nontraf, init   ",R, 
D,V712XXA,"Person outside bus injured in clsn w pedl cyc nontraf, init ",R, 
D,V713XXA,"Occup of bus injured in collision w pedl cyc nontraf, init  ",R, 
D,V714XXA,"Prsn brd/alit from bus injured in collision w pedl cyc, init",R, 
D,V715XXA,"Driver of bus injured in collision w pedl cyc in traf, init ",R, 
D,V716XXA,"Passenger on bus injured in clsn w pedl cyc in traf, init   ",R, 
D,V717XXA,"Person outside bus injured in clsn w pedl cyc in traf, init ",R, 
D,V719XXA,"Occup of bus injured in collision w pedl cyc in traf, init  ",R, 
D,V720XXA,"Driver of bus injured in clsn w 2/3-whl mv nontraf, init    ",R, 
D,V721XXA,"Passenger on bus injured in clsn w 2/3-whl mv nontraf, init ",R, 
D,V722XXA,"Person outside bus inj in clsn w 2/3-whl mv nontraf, init   ",R, 
D,V723XXA,"Occup of bus injured in collision w 2/3-whl mv nontraf, init",R, 
D,V724XXA,"Prsn brd/alit from bus injured in clsn w 2/3-whl mv, init   ",R, 
D,V725XXA,"Driver of bus injured in clsn w 2/3-whl mv in traf, init    ",R, 
D,V726XXA,"Passenger on bus injured in clsn w 2/3-whl mv in traf, init ",R, 
D,V727XXA,"Person outside bus inj in clsn w 2/3-whl mv in traf, init   ",R, 
D,V729XXA,"Occup of bus injured in collision w 2/3-whl mv in traf, init",R, 
D,V730XXA,"Driver of bus injured pick-up truck, pk-up/van nontraf, init",R, 
D,V731XXA,"Pasngr on bus injured pick-up truck, pk-up/van nontraf, init",R, 
D,V732XXA,"Person outsd bus inj pick-up truck, pk-up/van nontraf, init ",R, 
D,V733XXA,"Occup of bus injured pick-up truck, pk-up/van nontraf, init ",R, 
D,V734XXA,"Prsn brd/alit from bus inj pick-up truck, pk-up/van, init   ",R, 
D,V735XXA,"Driver of bus injured pick-up truck, pk-up/van in traf, init",R, 
D,V736XXA,"Pasngr on bus injured pick-up truck, pk-up/van in traf, init",R, 
D,V737XXA,"Person outsd bus inj pick-up truck, pk-up/van in traf, init ",R, 
D,V739XXA,"Occup of bus injured pick-up truck, pk-up/van in traf, init ",R, 
D,V740XXA,"Driver of bus injured in collision w hv veh nontraf, init   ",R, 
D,V741XXA,"Passenger on bus injured in collision w hv veh nontraf, init",R, 
D,V742XXA,"Person outside bus injured in clsn w hv veh nontraf, init   ",R, 
D,V743XXA,"Occup of bus injured in collision w hv veh nontraf, init    ",R, 
D,V744XXA,"Prsn brd/alit from bus injured in collision w hv veh, init  ",R, 
D,V745XXA,"Driver of bus injured in collision w hv veh in traf, init   ",R, 
D,V746XXA,"Passenger on bus injured in collision w hv veh in traf, init",R, 
D,V747XXA,"Person outside bus injured in clsn w hv veh in traf, init   ",R, 
D,V749XXA,"Occup of bus injured in collision w hv veh in traf, init    ",R, 
D,V750XXA,"Driver of bus injured in clsn w rail trn/veh nontraf, init  ",R, 
D,V751XXA,"Pasngr on bus injured in clsn w rail trn/veh nontraf, init  ",R, 
D,V752XXA,"Person outside bus inj in clsn w rail trn/veh nontraf, init ",R, 
D,V753XXA,"Occup of bus injured in clsn w rail trn/veh nontraf, init   ",R, 
D,V754XXA,"Prsn brd/alit from bus injured in clsn w rail trn/veh, init ",R, 
D,V755XXA,"Driver of bus injured in clsn w rail trn/veh in traf, init  ",R, 
D,V756XXA,"Pasngr on bus injured in clsn w rail trn/veh in traf, init  ",R, 
D,V757XXA,"Person outside bus inj in clsn w rail trn/veh in traf, init ",R, 
D,V759XXA,"Occup of bus injured in clsn w rail trn/veh in traf, init   ",R, 
D,V760XXA,"Driver of bus injured in clsn w nonmtr vehicle nontraf, init",R, 
D,V761XXA,"Pasngr on bus injured in clsn w nonmtr vehicle nontraf, init",R, 
D,V762XXA,"Person outsd bus inj in clsn w nonmtr vehicle nontraf, init ",R, 
D,V763XXA,"Occup of bus injured in clsn w nonmtr vehicle nontraf, init ",R, 
D,V764XXA,"Prsn brd/alit from bus inj in clsn w nonmtr vehicle, init   ",R, 
D,V765XXA,"Driver of bus injured in clsn w nonmtr vehicle in traf, init",R, 
D,V766XXA,"Pasngr on bus injured in clsn w nonmtr vehicle in traf, init",R, 
D,V767XXA,"Person outsd bus inj in clsn w nonmtr vehicle in traf, init ",R, 
D,V769XXA,"Occup of bus injured in clsn w nonmtr vehicle in traf, init ",R, 
D,V770XXA,"Driver of bus injured in clsn w statnry object nontraf, init",R, 
D,V771XXA,"Pasngr on bus injured in clsn w statnry object nontraf, init",R, 
D,V772XXA,"Person outsd bus inj in clsn w statnry object nontraf, init ",R, 
D,V773XXA,"Occup of bus injured in clsn w statnry object nontraf, init ",R, 
D,V774XXA,"Prsn brd/alit from bus inj in clsn w statnry object, init   ",R, 
D,V775XXA,"Driver of bus injured in clsn w statnry object in traf, init",R, 
D,V776XXA,"Pasngr on bus injured in clsn w statnry object in traf, init",R, 
D,V777XXA,"Person outsd bus inj in clsn w statnry object in traf, init ",R, 
D,V779XXA,"Occup of bus injured in clsn w statnry object in traf, init ",R, 
D,V780XXA,"Driver of bus injured in nonclsn trnsp acc nontraf, init    ",R, 
D,V781XXA,"Pasngr on bus injured in nonclsn trnsp acc nontraf, init    ",R, 
D,V782XXA,"Person outside bus inj in nonclsn trnsp acc nontraf, init   ",R, 
D,V783XXA,"Occup of bus injured in nonclsn trnsp accident nontraf, init",R, 
D,V784XXA,"Prsn brd/alit from bus injured in nonclsn trnsp acc, init   ",R, 
D,V785XXA,"Driver of bus injured in nonclsn trnsp acc in traf, init    ",R, 
D,V786XXA,"Pasngr on bus injured in nonclsn trnsp acc in traf, init    ",R, 
D,V787XXA,"Person outside bus inj in nonclsn trnsp acc in traf, init   ",R, 
D,V789XXA,"Occup of bus injured in nonclsn trnsp accident in traf, init",R, 
D,V7900XA,"Driver of bus injured in collision w unsp mv nontraf, init  ",R, 
D,V7909XA,"Driver of bus injured in collision w oth mv nontraf, init   ",R, 
D,V7910XA,"Passenger on bus injured in clsn w unsp mv nontraf, init    ",R, 
D,V7919XA,"Passenger on bus injured in collision w oth mv nontraf, init",R, 
D,V7920XA,"Unsp bus occupant injured in clsn w unsp mv nontraf, init   ",R, 
D,V7929XA,"Unsp bus occupant injured in clsn w oth mv nontraf, init    ",R, 
D,V793XXA,"Bus occupant (driver) injured in unsp nontraf, init         ",R, 
D,V7940XA,"Driver of bus injured in collision w unsp mv in traf, init  ",R, 
D,V7949XA,"Driver of bus injured in collision w oth mv in traf, init   ",R, 
D,V7950XA,"Passenger on bus injured in clsn w unsp mv in traf, init    ",R, 
D,V7959XA,"Passenger on bus injured in collision w oth mv in traf, init",R, 
D,V7960XA,"Unsp bus occupant injured in clsn w unsp mv in traf, init   ",R, 
D,V7969XA,"Unsp bus occupant injured in clsn w oth mv in traf, init    ",R, 
D,V7981XA,"Bus occupant injured in trnsp acc w military vehicle, init  ",R, 
D,V7988XA,"Bus occupant (driver) injured in oth transport acc, init    ",R, 
D,V799XXA,"Bus occupant (driver) (passenger) injured in unsp traf, init",R, 
D,V80010A,"Animl-ridr injured by fall fr horse in nonclsn acc, init    ",R, 
D,V80018A,"Animl-ridr injured by fall fr animl in nonclsn acc, init    ",R, 
D,V8002XA,"Occ of anml-drn veh inj by fall fr veh in nonclsn acc, init ",R, 
D,V8011XA,"Animal-rider injured in collision w ped/anml, init          ",R, 
D,V8012XA,"Occ of anml-drn vehicle injured in clsn w ped/anml, init    ",R, 
D,V8021XA,"Animal-rider injured in collision w pedal cycle, init encntr",R, 
D,V8022XA,"Occ of anml-drn vehicle injured in clsn w pedl cyc, init    ",R, 
D,V8031XA,"Animal-rider injured in collision w 2/3-whl mv, init        ",R, 
D,V8032XA,"Occ of anml-drn vehicle injured in clsn w 2/3-whl mv, init  ",R, 
D,V8041XA,"Animl-ridr inj pk-up truck, pick-up truck, van, hv veh, init",R, 
D,V8042XA,"Occ animal-drwn veh injured collision hvy veh, init encntr  ",R, 
D,V8051XA,"Animal-rider injured in collision w mtr veh, init encntr    ",R, 
D,V8052XA,"Occupant of anml-drn vehicle injured in clsn w mtr veh, init",R, 
D,V8061XA,"Animal-rider injured in collision w rail trn/veh, init      ",R, 
D,V8062XA,"Occ of anml-drn vehicle injured in clsn w rail trn/veh, init",R, 
D,V80710A,"Animal-rider injured in collision w animl being ridden, init",R, 
D,V80711A,"Occ of anml-drn veh inj in clsn w animal being ridden, init ",R, 
D,V80720A,"Animal-rider injured in collision w anml-drn vehicle, init  ",R, 
D,V80721A,"Occ of anml-drn vehicle injured in collisn with same, init  ",R, 
D,V80730A,"Animal-rider injured in collision w streetcar, init encntr  ",R, 
D,V80731A,"Occupant of anml-drn vehicle injured in clsn w stcar, init  ",R, 
D,V80790A,"Animal-rider injured in collision w nonmtr vehicles, init   ",R, 
D,V80791A,"Occ of anml-drn vehicle injured in clsn w nonmtr veh, init  ",R, 
D,V8081XA,"Animal-rider injured in collision w statnry object, init    ",R, 
D,V8082XA,"Occ of anml-drn vehicle inj in clsn w statnry object, init  ",R, 
D,V80910A,"Animl-ridr injured in trnsp acc w military vehicle, init    ",R, 
D,V80918A,"Animal-rider injured in oth transport accident, init encntr ",R, 
D,V80919A,"Animal-rider injured in unsp transport accident, init encntr",R, 
D,V80920A,"Occ of anml-drn veh inj in trnsp acc w miltry vehicle, init ",R, 
D,V80928A,"Occupant of anml-drn vehicle injured in oth trnsp acc, init ",R, 
D,V80929A,"Occupant of anml-drn vehicle injured in unsp trnsp acc, init",R, 
D,V810XXA,"Occ of rail trn/veh injured in clsn w mtr veh nontraf, init ",R, 
D,V811XXA,"Occ of rail trn/veh injured in clsn w mtr veh in traf, init ",R, 
D,V812XXA,"Occ of rail trn/veh inj in collisn/hit by roll stok, init   ",R, 
D,V813XXA,"Occupant of rail trn/veh injured in clsn w oth object, init ",R, 
D,V814XXA,"Person injured wh brd/alit from rail trn/veh, init          ",R, 
D,V815XXA,"Occ of rail trn/veh injured by fall in rail trn/veh, init   ",R, 
D,V816XXA,"Occ of rail trn/veh injured by fall from rail trn/veh, init ",R, 
D,V817XXA,"Occ of rail trn/veh inj in derail w/o antecedent clsn, init ",R, 
D,V8181XA,"Occ of rail trn/veh inj d/t explosn or fire on train, init  ",R, 
D,V8182XA,"Occ of rail trn/veh inj due to object fall onto train, init ",R, 
D,V8183XA,"Occ of rail trn/veh inj due to clsn w miltry vehicle, init  ",R, 
D,V8189XA,"Occ of rail trn/veh injured due to oth railway acc, init    ",R, 
D,V819XXA,"Occupant of rail trn/veh injured in unsp railway acc, init  ",R, 
D,V820XXA,"Occupant of stcar injured in clsn w mtr veh nontraf, init   ",R, 
D,V821XXA,"Occupant of stcar injured in clsn w mtr veh in traf, init   ",R, 
D,V822XXA,"Occupant of stcar injured in collisn/hit by roll stok, init ",R, 
D,V823XXA,"Occupant of streetcar injured in clsn w oth object, init    ",R, 
D,V824XXA,"Person injured wh brd/alit from streetcar, init             ",R, 
D,V825XXA,"Occupant of streetcar injured by fall in streetcar, init    ",R, 
D,V826XXA,"Occupant of streetcar injured by fall from streetcar, init  ",R, 
D,V827XXA,"Occ of stcar injured in derail w/o antecedent clsn, init    ",R, 
D,V828XXA,"Occupant of streetcar injured in oth transport acc, init    ",R, 
D,V829XXA,"Occupant of streetcar injured in unsp traffic accident, init",R, 
D,V830XXA,"Driver of special industrial vehicle injured in traf, init  ",R, 
D,V831XXA,"Passenger of special industr vehicle injured in traf, init  ",R, 
D,V832XXA,"Person outside special industr vehicle injured in traf, init",R, 
D,V833XXA,"Occup of special industrial vehicle injured in traf, init   ",R, 
D,V834XXA,"Person inj wh brd/alit from special industr vehicle, init   ",R, 
D,V835XXA,"Driver of special industrial vehicle injured nontraf, init  ",R, 
D,V836XXA,"Passenger of special industr vehicle injured nontraf, init  ",R, 
D,V837XXA,"Person outside special industr vehicle injured nontraf, init",R, 
D,V839XXA,"Occup of special industrial vehicle injured nontraf, init   ",R, 
D,V840XXA,"Driver of special agricultural vehicle injured in traf, init",R, 
D,V841XXA,"Passenger of special agri vehicle injured in traf, init     ",R, 
D,V842XXA,"Person outside special agri vehicle injured in traf, init   ",R, 
D,V843XXA,"Occup of special agricultural vehicle injured in traf, init ",R, 
D,V844XXA,"Person injured wh brd/alit from special agri vehicle, init  ",R, 
D,V845XXA,"Driver of special agricultural vehicle injured nontraf, init",R, 
D,V846XXA,"Passenger of special agri vehicle injured nontraf, init     ",R, 
D,V847XXA,"Person outside special agri vehicle injured nontraf, init   ",R, 
D,V849XXA,"Occup of special agricultural vehicle injured nontraf, init ",R, 
D,V850XXA,"Driver of special construction vehicle injured in traf, init",R, 
D,V851XXA,"Passenger of special construct vehicle injured in traf, init",R, 
D,V852XXA,"Person outside special construct vehicle inj in traf, init  ",R, 
D,V853XXA,"Occup of special construction vehicle injured in traf, init ",R, 
D,V854XXA,"Person inj wh brd/alit from special construct vehicle, init ",R, 
D,V855XXA,"Driver of special construction vehicle injured nontraf, init",R, 
D,V856XXA,"Passenger of special construct vehicle injured nontraf, init",R, 
D,V857XXA,"Person outside special construct vehicle inj nontraf, init  ",R, 
D,V859XXA,"Occup of special construction vehicle injured nontraf, init ",R, 
D,V8601XA,"Driver of amblnc/fire eng injured in traffic accident, init ",R, 
D,V8602XA,"Driver of snowmobile injured in traffic accident, init      ",R, 
D,V8603XA,"Driver of dune buggy injured in traffic accident, init      ",R, 
D,V8604XA,"Driver of military vehicle injured in traffic accident, init",R, 
D,V8609XA,"Driver of oth sp off-rd mv injured in traffic accident, init",R, 
D,V8611XA,"Passenger of amblnc/fire eng injured in traf, init          ",R, 
D,V8612XA,"Passenger of snowmobile injured in traffic accident, init   ",R, 
D,V8613XA,"Passenger of dune buggy injured in traffic accident, init   ",R, 
D,V8614XA,"Passenger of military vehicle injured in traf, init         ",R, 
D,V8619XA,"Passenger of sp off-rd mv injured in traffic accident, init ",R, 
D,V8621XA,"Person on outside of amblnc/fire eng injured in traf, init  ",R, 
D,V8622XA,"Person on outside of snowmobile injured in traf, init       ",R, 
D,V8623XA,"Person on outside of dune buggy injured in traf, init       ",R, 
D,V8624XA,"Person on outside of military vehicle injured in traf, init ",R, 
D,V8629XA,"Person on outside of sp off-rd mv injured in traf, init     ",R, 
D,V8631XA,"Occup of amblnc/fire eng injured in traffic accident, init  ",R, 
D,V8632XA,"Occup of snowmobile injured in traffic accident, init encntr",R, 
D,V8633XA,"Occup of dune buggy injured in traffic accident, init encntr",R, 
D,V8634XA,"Occup of military vehicle injured in traffic accident, init ",R, 
D,V8639XA,"Occup of oth sp off-rd mv injured in traffic accident, init ",R, 
D,V8641XA,"Person injured wh brd/alit from amblnc/fire eng, init       ",R, 
D,V8642XA,"Person injured wh brd/alit from snowmobile, init            ",R, 
D,V8643XA,"Person injured wh brd/alit from dune buggy, init            ",R, 
D,V8644XA,"Person injured wh brd/alit from military vehicle, init      ",R, 
D,V8649XA,"Person injured wh brd/alit from oth sp off-rd mv, init      ",R, 
D,V8651XA,"Driver of amblnc/fire eng injured nontraf, init             ",R, 
D,V8652XA,"Driver of snowmobile injured in nontraffic accident, init   ",R, 
D,V8653XA,"Driver of dune buggy injured in nontraffic accident, init   ",R, 
D,V8654XA,"Driver of military vehicle injured nontraf, init            ",R, 
D,V8659XA,"Driver of sp off-rd mv injured in nontraffic accident, init ",R, 
D,V8661XA,"Passenger of amblnc/fire eng injured nontraf, init          ",R, 
D,V8662XA,"Passenger of snowmobile injured in nontraffic accident, init",R, 
D,V8663XA,"Passenger of dune buggy injured in nontraffic accident, init",R, 
D,V8664XA,"Passenger of military vehicle injured nontraf, init         ",R, 
D,V8669XA,"Passenger of sp off-rd mv injured nontraf, init             ",R, 
D,V8671XA,"Person on outside of amblnc/fire eng injured nontraf, init  ",R, 
D,V8672XA,"Person on outside of snowmobile injured nontraf, init       ",R, 
D,V8673XA,"Person on outside of dune buggy injured nontraf, init       ",R, 
D,V8674XA,"Person on outside of military vehicle injured nontraf, init ",R, 
D,V8679XA,"Person on outside of sp off-rd mv injured nontraf, init     ",R, 
D,V8691XA,"Occup of amblnc/fire eng injured nontraf, init              ",R, 
D,V8692XA,"Occup of snowmobile injured in nontraffic accident, init    ",R, 
D,V8693XA,"Occup of dune buggy injured in nontraffic accident, init    ",R, 
D,V8694XA,"Occup of military vehicle injured nontraf, init             ",R, 
D,V8699XA,"Occup of sp off-rd mv injured in nontraffic accident, init  ",R, 
D,V870XXA,"Person injured in clsn betw car and 2/3-whl pwr veh, init   ",R, 
D,V871XXA,"Person injured in clsn betw mtr veh and 2/3-whl mv, init    ",R, 
D,V872XXA,"Person injured in collision betw car and pk-up/van, init    ",R, 
D,V873XXA,"Person injured in collision betw car and bus (traffic), init",R, 
D,V874XXA,"Person injured in collision betw car and hv veh, init       ",R, 
D,V875XXA,"Person injured in collision betw hv veh and bus, init       ",R, 
D,V876XXA,"Person injured in collision betw rail trn/veh and car, init ",R, 
D,V877XXA,"Person injured in collision betw oth mtr veh (traffic), init",R, 
D,V878XXA,"Person injured in oth nonclsn transport acc w mtr veh, init ",R, 
D,V879XXA,"Person injured in oth transport acc involving non-mv, init  ",R, 
D,V880XXA,"Person inj in clsn betw car and 2/3-whl mv, nontraf, init   ",R, 
D,V881XXA,"Prsn inj in clsn betw mtr veh and 2/3-whl mv, nontraf, init ",R, 
D,V882XXA,"Person injured in clsn betw car and pk-up/van, nontraf, init",R, 
D,V883XXA,"Person injured in collision betw car and bus, nontraf, init ",R, 
D,V884XXA,"Person injured in clsn betw car and hv veh, nontraf, init   ",R, 
D,V885XXA,"Person injured in clsn betw hv veh and bus, nontraf, init   ",R, 
D,V886XXA,"Person inj in clsn betw rail trn/veh and car, nontraf, init ",R, 
D,V887XXA,"Person injured in collision betw mtr veh, nontraffic, init  ",R, 
D,V888XXA,"Person inj in oth nonclsn trnsp acc w mtr veh, nontraf, init",R, 
D,V889XXA,"Person injured in oth transport acc w non-mv, nontraf, init ",R, 
D,V890XXA,"Person injured in unsp motor-vehicle accident, nontraf, init",R, 
D,V891XXA,"Person injured in unsp nonmotor-vehicle acc, nontraf, init  ",R, 
D,V892XXA,"Person injured in unsp motor-vehicle accident, traffic, init",R, 
D,V893XXA,"Person injured in unsp nonmotor-vehicle acc, traffic, init  ",R, 
D,V899XXA,"Person injured in unspecified vehicle accident, init encntr ",R, 
D,V9000XA,"Drown due to merchant ship overturning, init                ",R, 
D,V9001XA,"Drown due to passenger ship overturning, init               ",R, 
D,V9002XA,"Drown due to fishing boat overturning, init                 ",R, 
D,V9003XA,"Drown due to oth powered watercraft overturning, init       ",R, 
D,V9004XA,"Drowning and submersion due to sailboat overturning, init   ",R, 
D,V9005XA,"Drown due to canoe or kayak overturning, init               ",R, 
D,V9006XA,"Drown due to (nonpowered) inflatable craft overturning, init",R, 
D,V9008XA,"Drown due to unpowr wtrcrft overturning, init               ",R, 
D,V9009XA,"Drown due to unsp watercraft overturning, init              ",R, 
D,V9010XA,"Drowning and submersion due to merchant ship sinking, init  ",R, 
D,V9011XA,"Drowning and submersion due to passenger ship sinking, init ",R, 
D,V9012XA,"Drowning and submersion due to fishing boat sinking, init   ",R, 
D,V9013XA,"Drown due to oth powered watercraft sinking, init           ",R, 
D,V9014XA,"Drowning and submersion due to sailboat sinking, init encntr",R, 
D,V9015XA,"Drowning and submersion due to canoe or kayak sinking, init ",R, 
D,V9016XA,"Drown due to (nonpowered) inflatable craft sinking, init    ",R, 
D,V9018XA,"Drowning and submersion due to unpowr wtrcrft sinking, init ",R, 
D,V9019XA,"Drowning and submersion due to unsp watercraft sinking, init",R, 
D,V9020XA,"Drown due to fall/jump fr burning merchant ship, init       ",R, 
D,V9021XA,"Drown due to fall/jump fr burning passenger ship, init      ",R, 
D,V9022XA,"Drown due to fall/jump fr burning fishing boat, init        ",R, 
D,V9023XA,"Drown due to fall/jump fr oth burning powered wtrcrft, init ",R, 
D,V9024XA,"Drown due to falling or jumping from burning sailboat, init ",R, 
D,V9025XA,"Drown due to fall/jump fr burning canoe or kayak, init      ",R, 
D,V9026XA,"Drown due to fall/jump fr burning inflatbl crft, init       ",R, 
D,V9027XA,"Drown due to fall/jump fr burning water-skis, init          ",R, 
D,V9028XA,"Drown due to fall/jump fr oth burning unpowr wtrcrft, init  ",R, 
D,V9029XA,"Drown due to fall/jump fr unsp burning watercraft, init     ",R, 
D,V9030XA,"Drown due to fall/jump fr crushed merchant ship, init       ",R, 
D,V9031XA,"Drown due to fall/jump fr crushed passenger ship, init      ",R, 
D,V9032XA,"Drown due to fall/jump fr crushed fishing boat, init        ",R, 
D,V9033XA,"Drown due to fall/jump fr oth crushed powered wtrcrft, init ",R, 
D,V9034XA,"Drown due to falling or jumping from crushed sailboat, init ",R, 
D,V9035XA,"Drown due to fall/jump fr crushed canoe or kayak, init      ",R, 
D,V9036XA,"Drown due to fall/jump fr crushed inflatbl crft, init       ",R, 
D,V9037XA,"Drown due to fall/jump fr crushed water-skis, init          ",R, 
D,V9038XA,"Drown due to fall/jump fr oth crushed unpowr wtrcrft, init  ",R, 
D,V9039XA,"Drown due to fall/jump fr crushed unsp watercraft, init     ",R, 
D,V9080XA,"Drown due to oth accident to merchant ship, init            ",R, 
D,V9081XA,"Drown due to oth accident to passenger ship, init           ",R, 
D,V9082XA,"Drown due to oth accident to fishing boat, init             ",R, 
D,V9083XA,"Drown due to oth accident to oth powered watercraft, init   ",R, 
D,V9084XA,"Drown due to oth accident to sailboat, init                 ",R, 
D,V9085XA,"Drown due to oth accident to canoe or kayak, init           ",R, 
D,V9086XA,"Drown due to oth accident to inflatbl crft, init            ",R, 
D,V9087XA,"Drown due to oth accident to water-skis, init               ",R, 
D,V9088XA,"Drown due to oth accident to unpowr wtrcrft, init           ",R, 
D,V9089XA,"Drown due to oth accident to unsp watercraft, init          ",R, 
D,V9100XA,"Burn due to merchant ship on fire, initial encounter        ",R, 
D,V9101XA,"Burn due to passenger ship on fire, initial encounter       ",R, 
D,V9102XA,"Burn due to fishing boat on fire, initial encounter         ",R, 
D,V9103XA,"Burn due to other powered watercraft on fire, init encntr   ",R, 
D,V9104XA,"Burn due to sailboat on fire, initial encounter             ",R, 
D,V9105XA,"Burn due to canoe or kayak on fire, initial encounter       ",R, 
D,V9106XA,"Burn due to (nonpowered) inflatable craft on fire, init     ",R, 
D,V9107XA,"Burn due to water-skis on fire, initial encounter           ",R, 
D,V9108XA,"Burn due to other unpowered watercraft on fire, init encntr ",R, 
D,V9109XA,"Burn due to unspecified watercraft on fire, init encntr     ",R, 
D,V9110XA,"Crush betw merch ship and oth wtrcrft/obj due to clsn, init ",R, 
D,V9111XA,"Crush betw pasngr ship and oth wtrcrft/obj due to clsn, init",R, 
D,V9112XA,"Crush betw fish boat and oth wtrcrft/obj due to clsn, init  ",R, 
D,V9113XA,"Crush betw oth pwr wtrcrft & oth wtrcrft/obj d/t clsn, init ",R, 
D,V9114XA,"Crushed betw sailboat and oth wtrcrft/obj due to clsn, init ",R, 
D,V9115XA,"Crush betw canoe/kayk and oth wtrcrft/obj due to clsn, init ",R, 
